-1.088195	0.076925	-0.563529	-0.093054	0.237601	0.305204	-0.127434	-0.146428	0.427064	0.050764	0.547436	0.186958	-0.400985	-0.187548	-1.130614	-0.046801	-0.792970	0.402190	0.675101	-0.074035	0.559295	0.029556	-0.009889	-0.287259	0.042585	0.382539	0.656682	-0.053186	-0.019806	0.090015	-0.247707	0.137715	0.024169	-0.830891	-0.387419	0.017802	-0.291498	0.359330	-0.050498	-0.308287	-0.044715	-0.915538	-0.378192	0.016827	-0.535728	0.293082	0.340024	0.323830	-0.010511	0.487680	0.580210	0.317025	0.436129	0.150023	0.248350	0.635938	0.715952	-0.352003	0.124392	0.872426	0.667191	-0.021001	-0.358664	-0.301600	0.301371	0.283925	-0.524424	0.201333	0.500478	-0.361828	0.590508	-0.137516	0.382010	-0.189704	0.276652	0.431111	0.078561	-0.233034	-0.476192	-0.043073	0.011649	0.441665	-0.167683	0.396501	0.231791	0.181560	0.272095	0.120436	0.465072	0.277476	0.112653	0.335131	0.342868	0.469787	-0.439938	0.166362	-0.073434	0.304334	-0.158844	-0.127211	0.427183	0.152878	0.344018	0.405182	0.100707	0.458797	0.235506	0.231089	-0.510279	-0.309700	-0.277367	0.199519	0.246278	0.369300	0.007933	0.426701	-0.333894	-0.148612	-0.418311	-0.463836	-0.810132	-1.139638	0.392896	0.230673	0.274216	0.245078	-0.140682	-0.253340	0.192029	0.142075	-1.130850	-0.095856	1.033696	0.337552	-0.827249	-0.420984	0.316690	-0.269406	0.345919	-0.075084	-0.125638	-0.224583	0.535393	0.336709	-0.397194	0.263050	0.359128	-0.918529	-0.443474	0.394786	-0.453552	0.351213	-1.220169	-1.080902	0.133378	-0.202015	0.276829	-0.197165	-0.167430	-1.305354	0.209335	0.519650	-0.004502	-0.481722	0.259037	0.269179	0.077800	0.374381	-0.188185	0.355227	-0.181041	-0.040091	-0.504179	0.132477	0.140549	-0.085955	-0.234162	-0.409004	0.437386	-0.514009	0.202913	0.870813	0.327079	0.331319	0.256355	-0.054668	-0.281884	-0.265794	-0.082406	-0.364143	0.301602	0.362046	0.161695	0.219128	-0.237777	-0.177745	0.177814	0.170638	-0.222609	0.079049
1.156819	-0.140688	0.615530	-0.429030	-0.062631	0.176639	-0.265544	0.073225	-0.341012	-0.245738	-0.315654	-0.357119	0.275131	-0.576023	0.498030	-0.172159	0.219502	-0.295994	-0.473910	0.277244	0.118541	0.228641	0.530788	0.643878	0.680379	0.397261	-0.304911	0.106193	-0.206880	-0.155210	-0.286304	-0.358610	-0.291565	0.452710	-0.260969	0.059998	-0.290030	0.292230	0.028250	-0.519612	-0.287233	0.092077	0.251622	0.254136	0.029713	-0.220907	-0.907039	-0.820376	-0.495840	0.450003	0.678042	-0.993888	-0.336632	0.285544	-0.118171	-0.640588	-0.118977	0.206893	0.222768	0.727218	0.031349	-0.814367	1.704371	0.445944	0.633552	-0.757494	0.473359	0.123904	-0.299107	0.080635	-0.702497	0.296853	0.151218	-0.152342	-0.150402	0.030234	-0.025411	0.308857	0.008057	-0.047280	-0.408508	-0.101663	0.441931	0.308968	-0.026611	-0.190239	-0.048790	0.507414	-0.314589	0.176061	-0.336932	-1.056528	0.383065	-0.553931	0.114935	-0.541682	-0.539758	-1.140672	0.041015	-0.240689	-0.546997	-0.300566	0.224387	0.313214	0.278078	0.126916	0.247036	-0.133498	-0.070507	-0.010550	-0.275590	-0.180572	0.265231	0.070405	-0.413657	0.101470	0.036313	-0.180353	0.120248	-0.372087	0.928694	0.586416	1.156963	-0.293364	-0.673649	-0.112416	0.194131	0.207133	-0.241097	-0.274937	-0.126272	0.612616	-0.890780	-0.500667	1.057662	0.274215	0.137149	-0.282153	-0.688247	-0.221893	-0.900977	0.332352	-0.538135	-0.417844	0.326361	0.206729	-0.198947	1.496508	-0.239926	0.206306	0.257569	-0.061049	1.517830	-0.174187	-0.547646	-0.395178	0.507857	-0.506378	0.554473	1.384534	-0.174607	-0.888793	0.397653	-0.042253	0.073370	0.407505	-0.166931	-0.889305	-0.945281	-0.047372	0.412260	-0.489207	-0.175865	-0.406250	0.623655	0.272661	0.126231	0.196697	0.015879	-0.670702	-0.448388	0.030916	0.747349	-0.255831	-0.727219	0.262170	0.458966	0.056899	0.003428	1.014611	-0.145224	-0.243214	0.043733	-0.683118	0.222481	-0.116078	-0.326488	-0.499377	-0.267314	0.107467
0.928745	1.395692	1.025419	-0.730567	-0.105211	-0.294242	-0.707601	0.328326	0.219578	0.031030	-0.404495	-0.701119	-0.156612	0.380839	1.331132	-0.075363	0.718648	-0.643984	-1.287512	0.204743	-0.593262	-0.687705	-1.212820	-1.092333	-1.039642	-1.350204	-0.987567	0.184149	-0.657211	1.291158	0.259705	-0.172133	0.319804	-0.482628	0.226764	0.497291	0.048768	-0.147106	0.284461	0.118344	-0.557878	0.319470	0.841243	0.758726	0.571788	0.310661	-0.239847	-0.353455	0.139346	-0.779847	-1.210203	-0.149214	-0.402959	-0.491013	-0.336616	-0.657318	-1.515477	-0.711295	-0.171404	-1.319438	-0.163345	0.777987	-0.731457	0.760631	0.231332	-0.279294	-0.195367	-0.293889	-0.321229	-0.273275	-0.726497	-0.938382	-0.448891	1.077045	-0.515888	-1.084804	-0.535175	0.770376	0.291603	0.480126	0.312447	-0.651679	0.466739	-0.180091	-0.585105	0.765113	-0.119599	0.085085	-0.457916	-0.224754	-0.185076	-0.153384	-0.973362	0.654996	0.788221	0.012343	0.668082	-0.015529	1.032811	1.031574	-0.847416	-0.562076	-0.673091	-0.639013	0.112281	-0.781943	-0.408361	-0.485022	0.610350	0.350077	0.309901	-0.865296	-0.905068	-0.030320	0.436708	-0.432350	0.743848	0.148998	1.201523	1.130170	-0.137889	1.829220	0.037707	-0.218130	-0.269708	-0.207469	0.999864	0.657736	0.523671	0.545645	0.542895	-0.225286	-1.004282	0.018049	1.184771	0.242052	0.137230	0.138876	-0.044255	-0.465953	-0.075955	-0.217741	0.144444	-0.777436	-0.201624	-0.229495	-0.337499	0.284804	0.116559	0.277353	1.223767	0.576975	0.511667	-0.506061	-0.641311	0.480658	-0.741811	0.077914	0.383043	0.795779	-0.724266	-0.535681	0.384166	0.704946	-0.971223	-0.861013	0.678643	0.213895	0.481487	-0.001873	0.286569	-0.124326	0.317019	0.148522	-0.280062	0.601941	0.228863	1.316594	-0.741252	1.534238	-0.030978	-1.375832	0.698147	-0.102353	-0.398126	0.574455	1.478640	0.459149	0.718741	-1.112384	-0.266312	-0.787756	-0.867241	-0.470645	0.030198	0.555922	-0.679414	0.460579	0.810517	0.420766
-0.088288	0.321004	-0.327951	-0.398468	-0.089381	-0.385680	-0.150452	0.141451	0.094240	0.115925	0.104099	-0.247338	0.596658	0.212651	0.938777	0.048286	0.714734	0.525160	-0.308462	-1.288611	-1.244007	-0.503294	1.264139	1.300362	0.772831	-0.032547	-0.355763	-0.755343	-0.731670	-0.546157	0.154943	-0.806156	-0.339927	-0.293864	0.521397	-1.350776	0.247873	0.269441	0.108286	0.193056	-0.043937	0.410252	1.248019	0.892294	-0.115154	0.555019	-0.047594	-0.082269	0.844517	0.429469	-0.897720	-0.078678	-0.625261	-0.654092	-0.263383	0.194359	0.348022	0.920394	0.026844	-0.132449	0.567053	-0.345252	1.520659	-0.376860	0.214008	-0.256045	-0.114891	0.104145	-0.405741	0.123909	0.469996	1.063510	-0.738309	0.200948	-0.027962	-0.650469	0.389796	0.583924	-0.142668	0.302675	-0.486944	-0.107605	0.049917	0.966318	0.132600	0.643310	0.434024	-0.171756	0.408688	0.029515	-0.603377	-0.180592	-0.331398	0.068141	0.231066	-0.172377	0.550992	-0.400702	-0.169360	-0.895491	-0.967594	-0.974941	0.614496	0.613322	0.050523	0.754972	0.785131	0.591077	-0.831384	-1.090320	-0.452794	-0.243435	0.445520	0.400974	0.283971	0.480859	0.396873	-1.083008	-0.889890	-0.445986	0.149748	-0.259604	0.289744	-0.056239	0.174854	-0.894306	-0.106411	0.505593	-0.228027	-0.188533	0.858895	0.594672	0.582054	0.728598	-0.148537	0.020861	-0.677139	-0.306871	-1.003962	-0.825984	-0.259565	0.469863	0.958326	-0.263061	-0.482405	0.353804	-0.306079	-0.066019	0.216765	0.525615	0.515571	0.329601	-0.407896	-0.444848	1.063389	-0.499627	-1.517450	-0.467252	-0.162465	0.232752	-0.749490	0.203084	1.713141	-0.272353	-0.409986	0.546178	-0.704900	-0.860642	0.213899	-0.044643	-1.054232	-0.106206	0.414332	-0.112726	0.722703	0.036711	-1.161682	0.710000	0.268295	-1.173479	-0.326647	0.543725	1.123445	0.127777	-0.425732	-0.585113	-0.076004	0.036248	0.405277	0.690363	0.770142	-0.425202	-0.562414	0.785121	-0.353858	-0.060469	-0.647806	0.735071	-0.151593	-0.246784
0.565241	-0.842115	0.050171	0.552125	0.257988	0.171701	0.327324	1.510469	-0.015599	0.691029	0.430952	0.284122	-0.343895	0.498540	-0.315968	-0.292168	0.214226	-1.165479	0.475037	-0.630093	-0.667488	1.040805	-0.301574	-0.489258	-0.784725	-0.535044	0.121253	0.168898	-0.123284	-0.724473	0.803922	1.586081	-0.411545	0.810343	0.977478	-0.957886	1.169914	-1.170840	-1.228684	1.898415	0.926964	0.866238	0.554888	-0.359402	0.354294	-0.096559	-0.832996	-0.131428	0.386861	-0.177566	0.546813	1.101536	-1.154705	0.046036	-0.429212	-0.486967	0.284286	1.211779	-0.223423	-0.636314	-1.473150	-0.138610	-0.354273	-0.672658	0.322237	0.992786	0.841993	-0.918288	-0.559511	-0.074082	0.154108	0.494945	-0.306021	-0.392472	0.631666	0.569825	0.784308	0.365127	0.508757	-1.416063	-0.097674	0.846493	-1.063275	-0.556822	0.508634	0.361697	0.069068	-0.648311	-0.682251	-0.180793	0.253192	0.086965	0.521970	-0.382125	-0.570467	-0.243481	0.347481	0.326485	-0.531255	-0.573946	0.159247	0.692251	-0.935155	-0.409952	-1.111495	-0.911448	-0.313285	-0.223624	0.645299	1.645166	0.972772	-0.541361	-0.854190	-0.330719	-0.300712	-0.891782	-0.546567	0.430030	0.835559	1.310153	-0.308889	0.206462	-0.493894	0.929659	2.291122	-0.919607	-1.286298	-1.449360	-0.471644	-0.691432	0.719663	-0.804818	0.137722	-0.468891	0.361355	-0.825638	-1.931022	-0.459017	0.478174	0.956416	1.414750	0.129087	-0.736246	1.054556	0.446714	-0.510728	-0.444352	1.115281	0.091575	0.205727	0.184024	-1.255975	0.644195	-0.012531	0.269914	-0.169525	-0.126709	0.429701	0.257796	0.947563	1.656498	-0.124056	0.237220	0.234919	0.802272	0.273764	-1.021906	0.933110	0.383135	0.158967	-0.391426	-0.117539	0.128825	0.130288	-0.321526	0.435502	-0.118303	-0.016853	-1.176277	-0.089168	-1.081135	0.435203	0.378449	1.075412	0.478062	-0.997376	-0.773565	1.290844	1.653069	-1.342344	-1.362731	-1.534052	0.851811	1.253458	1.586310	1.186550	1.487824	-0.121606	0.770893	-1.618683
1.108474	-0.597073	-0.546301	-0.267471	-1.696220	0.034050	0.030366	-0.248309	0.901608	-0.247639	-0.001580	0.504916	0.043248	0.737618	0.733312	-0.724796	0.176343	-0.086761	0.922955	1.563996	0.888368	1.044777	0.221494	-0.118369	-0.562968	-0.697542	0.626032	0.531995	-0.124146	0.568165	-1.074741	0.817507	-0.170005	1.084955	-0.052799	0.375109	-0.512001	0.035946	-0.578531	0.627106	1.000091	0.117801	0.127341	0.654215	0.710685	-0.269077	0.568918	-1.158683	-0.092986	0.866977	0.311419	-0.502457	0.453138	0.522486	-0.195267	-0.665053	-0.495328	0.448176	-0.667883	-0.203953	0.565129	-0.883750	0.029560	-0.168873	-0.470976	-0.215165	-0.460680	-0.879136	-0.352541	0.256139	-0.443704	0.411300	-0.597083	0.761533	0.698796	1.323316	-0.194308	-0.971063	0.584382	-0.649932	0.577107	-0.494986	-0.385136	-0.117520	-0.440626	-0.836842	0.485344	0.040576	-0.990492	0.382383	0.075673	1.440595	0.475503	0.435032	-0.735379	1.180671	-1.062582	-0.401319	-0.293678	0.758872	0.660447	1.243914	0.937052	0.052901	1.263158	0.096851	0.503718	-0.475923	-0.354560	-0.246719	-0.546003	-0.031246	-0.559464	0.273524	0.180604	0.301098	-0.690481	-0.210411	-0.412533	-0.330810	0.182813	0.434565	-0.646484	1.574138	0.239417	0.095008	0.530044	-0.183502	-0.675383	-1.220864	-0.049669	0.111821	0.074341	-1.509701	0.399562	-0.064818	-0.471844	-0.356467	0.092617	0.706417	-0.317265	0.979789	-0.245225	-0.313594	-0.958034	-0.372347	-0.627306	-0.852182	-0.742108	0.532733	-0.742753	-0.535938	0.178095	-0.721395	0.561572	0.632545	0.597363	0.245277	-1.434639	0.181717	0.233726	-0.244590	0.444684	0.312302	0.656079	0.766629	-0.012097	0.534512	-0.364557	0.819881	-1.038221	0.209939	-0.372489	-0.192314	-0.636098	0.766809	-0.618505	-0.826225	0.324433	0.319038	-0.250630	-0.012678	0.453618	0.077337	-1.688009	-0.334516	0.780332	-0.240513	0.062536	0.265455	-0.584978	-0.081069	-0.193141	0.279166	-0.641837	0.271370	0.353823	-1.007905	0.309576	-0.047237
-0.495309	0.337014	-0.217956	0.610608	-0.723954	-1.009801	0.784643	-1.215336	-0.710883	-1.307970	-0.093353	1.032720	0.774418	-0.616352	0.122327	0.453352	-0.931242	1.421051	0.391791	-0.418864	0.847358	0.294030	-0.351737	-0.715050	-1.039811	0.395647	-1.445436	0.215534	-0.440319	0.273572	1.161526	0.421946	1.331103	0.959817	0.315172	0.757102	0.454200	-1.391771	-0.524536	0.270766	-0.032065	0.899270	0.233120	-0.540188	0.110333	-0.235143	0.251730	-1.244777	0.217583	-0.398962	-0.843095	-0.292977	-0.227607	-0.375212	0.106485	-0.404159	-0.314238	-0.204275	-1.759683	-0.485781	0.367391	1.202260	0.755142	0.006308	-0.558787	-0.866252	-0.550445	-1.247103	0.485888	1.257449	0.498772	-0.888431	-1.011669	0.702882	-0.178019	0.880043	-0.915439	-0.568149	-0.991972	-0.257790	1.035280	-0.800829	-0.175165	0.366175	-1.766095	-1.087798	-0.206756	-1.139983	0.026075	0.039064	1.121420	0.813906	-1.311976	-0.361822	0.527345	0.712661	-0.621093	0.126673	0.159949	0.891505	-0.081985	0.205766	1.841091	-0.352867	0.002264	0.302164	0.431499	-0.343022	0.449305	-0.906875	-0.376286	0.177747	0.033668	-1.128871	-0.212398	-0.314984	0.468979	0.113842	-0.127979	-0.207074	-0.329076	0.609762	-0.472417	-0.310576	-0.596901	-0.456325	1.357543	0.556701	0.369916	-0.117637	0.132625	1.033752	0.317460	-0.364676	-0.632093	0.598576	0.698011	-0.253169	-0.053247	0.690204	0.453412	0.597952	0.301212	0.399372	0.331996	-1.047170	-1.115064	0.063958	0.416938	0.263387	0.522542	-0.516216	0.335766	-0.176071	-0.329522	1.984104	0.896533	1.033445	-0.941773	0.298640	-0.694983	-1.028088	-0.377072	0.802371	1.565026	-0.505833	0.525972	0.480128	-0.168294	-0.150595	-0.078908	0.727322	-0.156601	0.311495	-0.054460	0.789597	-0.520649	-1.300184	0.496588	-0.004871	-0.183793	-0.218827	0.142962	-0.473269	0.225614	-0.348914	-0.201764	-0.133394	-0.445351	-0.275182	0.678167	0.346760	-0.449135	-0.471375	-0.998560	0.464963	0.640543	-0.764956	1.185001	-0.292617
0.066263	-1.125906	-0.728951	0.638727	0.012584	-1.315101	0.226890	0.908884	0.435166	-0.931371	-0.863705	-0.412072	0.881760	0.011681	-0.050456	1.804284	0.499520	0.606121	0.076820	-0.279781	0.756111	0.903004	-0.250575	-0.471440	-0.062119	0.732264	0.127242	-1.084592	-0.110953	0.942701	0.422215	-0.593769	1.613392	0.408730	-0.748438	0.343509	1.232132	-0.166847	-0.762886	-0.370428	-0.326971	0.447496	-0.999481	-0.574251	0.311402	0.355187	0.329899	-0.610388	-0.593990	-0.912221	-0.203038	0.675809	-0.448357	-0.259917	1.062094	-0.098834	0.366225	-0.343184	0.538020	-0.531431	-1.304359	0.688710	-0.308589	-0.433149	-1.343593	-0.438285	-0.584109	-1.117716	1.430187	1.393224	0.825923	0.349980	-0.780297	-0.841488	-1.078899	-0.095170	0.376932	-0.917591	-0.722163	0.442245	0.398265	-0.488399	-0.737665	-0.357803	-0.700975	-0.540408	1.080184	-0.885213	1.095433	-0.692755	-0.170952	-0.440198	-0.530488	-1.163345	-0.470448	0.977266	-0.679920	0.894387	-0.887954	-0.509103	1.456725	0.053730	-0.507125	0.275580	-0.600210	-0.607781	-1.713632	-0.518020	0.544332	-0.226094	0.770345	0.661867	-0.716218	0.079783	1.142715	-0.932071	0.427467	0.206078	1.519825	0.784659	0.322039	-0.029296	-0.631313	0.560486	0.368831	0.036968	-0.152498	0.635031	0.638179	0.160178	0.596286	0.270243	-0.109012	0.187431	0.421474	0.566442	-0.416518	0.652026	0.580922	-0.395123	0.155072	0.820625	-0.942931	0.190221	1.067225	-0.717263	-0.212003	-0.398369	0.294243	-0.048724	0.418988	-0.699030	0.915826	-0.358115	0.700285	0.594284	1.047459	0.642076	-0.094965	0.156586	-0.200511	-0.364485	-0.793236	0.174673	1.637677	0.064762	0.390841	0.479657	-0.371483	-0.464821	0.729640	-0.154937	0.625503	1.023181	-0.191882	-0.338733	0.288957	-0.450921	-0.968728	0.659763	-0.102695	-1.289355	-0.232421	-0.504152	1.320308	-1.682430	-1.008043	1.066612	0.346691	-0.318148	0.227539	-0.426660	0.757802	-0.037623	0.724248	-0.619677	0.624571	0.643335	0.566104	-0.195672
-0.013066	-0.976094	-0.984497	0.989273	0.498868	-1.134542	-0.725321	0.279251	-1.044912	0.137304	-0.480905	1.113656	1.228183	1.113247	0.280288	1.214336	0.729067	-0.309930	0.810507	0.494157	0.151279	0.976728	0.052917	-0.146874	0.007892	-0.482473	0.530711	-0.784351	1.279417	-0.220950	-0.541734	0.178622	-0.185765	-0.032643	0.490711	-0.433106	0.717885	-0.185164	0.384844	-0.543010	-0.020916	0.053456	-1.017381	0.411046	0.722049	0.447203	1.029565	0.047352	-1.300517	0.680857	-0.103183	0.029776	-0.703725	-0.378235	-0.568398	1.060978	1.053420	-0.315341	0.309882	0.553795	-0.758235	-1.335502	0.796675	-1.838608	0.237758	-1.535334	-0.379985	-0.623783	0.547635	0.139447	0.903606	0.724370	0.327819	-0.121853	-1.337766	-0.799332	0.310384	-0.619811	1.284818	-0.551072	-0.932841	0.852446	-0.470711	-1.375515	-0.057015	0.237280	1.013031	0.207576	0.141999	-0.868859	-1.139178	-0.079082	-0.328113	-0.668401	-0.801182	-0.485771	-0.341204	-0.367559	0.480495	-0.237511	0.564294	0.478260	0.184754	0.819589	0.986336	1.081100	-0.234410	-0.479506	-1.893278	-0.961412	-0.999906	1.180734	0.265331	1.911575	1.127167	0.987578	-0.129729	0.093805	0.108900	-0.523269	-0.926791	-0.601708	0.128080	-0.015213	0.320573	-0.576007	-0.133803	0.520737	-1.203926	-1.258363	0.824825	0.257759	0.574696	0.470798	0.762997	-0.757655	-0.720060	1.394516	0.899331	0.010001	-0.487158	0.932677	-1.323651	1.170708	0.343560	-1.139592	-0.137434	0.022030	0.603835	-0.805218	-0.204420	0.740567	-0.095670	-0.339252	-0.275481	-0.342307	0.064124	1.042657	0.120731	0.202553	0.590461	0.949788	-0.261862	-0.284500	0.009874	0.882930	0.960113	-0.476020	0.906647	-1.045531	-0.927523	-0.294323	0.240983	0.195607	-0.654107	-1.130147	-0.076204	0.338330	0.893294	-0.397807	-0.647289	-0.468211	0.150146	-0.743042	-0.311538	-0.246180	0.460302	-0.319427	-0.683312	0.110380	0.151324	0.207312	0.056807	0.728328	0.317734	-0.297576	0.017962	0.318148	-0.441968	0.776952
0.362787	-0.678112	-0.270127	-0.758964	-0.629901	-0.393553	-1.353101	-0.568593	-0.809736	0.867013	1.441539	-0.528419	0.345373	1.540792	0.757231	0.181591	0.054375	-0.456464	0.747626	0.648791	-0.337524	-0.023410	0.028055	0.450464	-0.136811	-0.525061	-0.129901	0.585905	0.695828	-0.270984	-0.357217	0.189890	0.272838	-0.205410	0.587865	0.099455	0.074212	-0.779270	-0.042961	0.456673	0.235424	0.326085	-0.510482	-1.170490	0.285655	-0.562960	1.100134	0.269159	-1.008768	-0.215444	0.792464	0.938457	-0.711285	-0.132023	-0.383943	0.229246	-0.352990	0.118662	0.126781	-0.203395	-0.873411	0.247519	0.076203	-0.048211	-0.796554	0.072603	0.362365	-0.011310	-0.021108	-0.778244	0.579065	0.469121	0.897397	-0.194177	-0.042813	0.349096	-1.070133	-0.811329	0.356855	-1.149156	0.722535	0.101733	0.228904	-0.984589	0.189507	0.328743	-0.374988	-0.776691	-0.999812	-0.436858	-0.746575	-0.216717	0.513822	-0.436074	0.476114	-1.394630	0.375770	0.086098	1.170057	1.077960	-0.029325	0.919889	-0.106582	-1.011665	-0.392863	0.103030	0.149664	-0.095798	-0.144020	0.043765	-0.547444	-0.518081	0.833481	0.319874	-0.009587	0.829251	-0.168583	0.854619	-0.072840	0.286342	-0.798940	0.414348	-0.935570	-0.564908	0.123313	1.150748	0.627816	-0.416375	-1.242958	-0.485928	0.276363	-0.609012	0.667994	1.051112	-0.152404	0.030371	0.539665	0.895233	0.762868	0.299286	-1.005952	-0.689120	-0.296214	0.356321	0.606746	-0.426211	-0.987246	0.242616	1.218865	-1.053921	0.086585	-0.219276	0.019820	0.068411	-1.261627	-0.386154	-0.231133	0.530177	0.127367	0.080918	0.499538	0.995342	-1.176930	0.763517	-0.405199	-1.314113	0.597956	-0.582144	0.412729	-0.310259	-0.045486	1.721633	0.531767	-1.066185	-1.521532	-0.260837	-0.488651	-0.326854	0.828679	0.366977	0.483162	0.555505	0.136518	-0.586091	0.084913	0.683072	0.300389	-1.417069	0.193238	-0.335439	0.512217	0.275186	1.042800	0.688275	-0.239763	0.030233	-0.930509	-0.800837	-0.404305	1.106907
